"n","llf","llf.bias","llf.cr","llf.se","truth"
1000,0.061152709428869,0.021152709428869,1,0.0493030333321565,0.04
1000,0.108620291415205,0.0686202914152046,1,0.0458500780603768,0.04
1000,0.0681059594148555,0.0281059594148555,1,0.0444232858624102,0.04
1000,0.0611141490973688,0.0211141490973688,1,0.0507996489631951,0.04
1000,0.10421696588377,0.06421696588377,1,0.0438584710632815,0.04
1000,0.0276642021283264,-0.0123357978716736,1,0.0464406210637207,0.04
1000,0.108809680557033,0.0688096805570327,1,0.0660290612108904,0.04
1000,-0.104378316130232,-0.144378316130232,0,0.0408123745238507,0.04
1000,0.0517151472112417,0.0117151472112417,1,0.0539290557272938,0.04
1000,0.0941006369918228,0.0541006369918228,1,0.0584158060391789,0.04
1000,0.0961287696377633,0.0561287696377633,1,0.0535373261211674,0.04
1000,0.0981535322590654,0.0581535322590653,1,0.0406329703998231,0.04
1000,0.058679418289178,0.018679418289178,1,0.0665817921628229,0.04
1000,-0.0251645760518189,-0.0651645760518189,1,0.0605639796124797,0.04
1000,0.118166897576856,0.0781668975768557,0,0.0244627265679892,0.04
1000,0.103648800839893,0.0636488008398925,1,0.0464456760678949,0.04
1000,0.092034860810978,0.052034860810978,1,0.0529951327640825,0.04
1000,0.0121221200998782,-0.0278778799001219,1,0.0463716973380005,0.04
1000,0.0815795625374532,0.0415795625374532,1,0.0711558704545784,0.04
1000,0.0660720262608535,0.0260720262608535,1,0.0503813583839785,0.04
1000,-0.00435458364905272,-0.0443545836490528,1,0.0622719372250638,0.04
1000,0.15668533202141,0.11668533202141,0,0.0380806736375148,0.04
1000,0.140466403319993,0.100466403319993,0,0.0420270473770843,0.04
1000,0.0818840070199034,0.0418840070199034,1,0.0442302615858474,0.04
1000,0.126530666382926,0.0865306663829262,1,0.0576884961846223,0.04
1000,0.0546507505843978,0.0146507505843977,1,0.0493426121358886,0.04
1000,0.0347988681218714,-0.00520113187812865,1,0.0537610430230335,0.04
1000,0.0789442425505363,0.0389442425505362,1,0.0619781938430053,0.04
1000,0.0866414553398787,0.0466414553398787,1,0.0316033022780578,0.04
1000,0.00205750887209921,-0.0379424911279008,1,0.0373375524689702,0.04
1000,0.0548173721840113,0.0148173721840112,1,0.0434181972701446,0.04
1000,0.0969653788023063,0.0569653788023063,1,0.0430250976553088,0.04
1000,0.0620059885754861,0.022005988575486,1,0.0755409033323017,0.04
1000,0.148613277803503,0.108613277803502,1,0.068874013612479,0.04
1000,0.110324547775936,0.0703245477759361,1,0.0413161333308274,0.04
1000,0.0100477482058151,-0.029952251794185,1,0.0377726606733995,0.04
1000,-0.00745940201906559,-0.0474594020190656,1,0.0783689961301227,0.04
1000,0.0507803043183043,0.0107803043183042,1,0.0458676856055483,0.04
1000,-0.0166468359501503,-0.0566468359501503,1,0.0791677626524852,0.04
1000,0.196204991694123,0.156204991694123,0,0.069768204780995,0.04
1000,0.0851690247571821,0.045169024757182,1,0.0624306525370083,0.04
1000,0.0960051984064461,0.056005198406446,1,0.059211822197099,0.04
1000,0.0789763153492117,0.0389763153492117,1,0.0548539243799489,0.04
1000,0.0575283624418089,0.0175283624418088,1,0.0457807106548996,0.04
1000,-0.0486892483959426,-0.0886892483959426,1,0.0454825269083054,0.04
1000,0.0992142018914177,0.0592142018914177,1,0.0367977268802677,0.04
1000,0.00968575156462281,-0.0303142484353772,1,0.0495812845317952,0.04
1000,0.068933514592651,0.0289335145926509,1,0.0366839054263319,0.04
1000,0.094785128042955,0.054785128042955,1,0.0642849118385597,0.04
1000,0.101478705042984,0.0614787050429842,1,0.0364006808278409,0.04
1000,0.0937564364660133,0.0537564364660133,1,0.0341982258555579,0.04
1000,0.0133194881142811,-0.026680511885719,1,0.0585682674894436,0.04
1000,0.0216545767998522,-0.0183454232001479,1,0.0584729844788212,0.04
1000,0.0643310502527839,0.0243310502527839,1,0.0407298801576746,0.04
1000,0.0500606670334608,0.0100606670334608,1,0.0391884518763973,0.04
1000,0.0308785003862481,-0.00912149961375197,1,0.0623210146913841,0.04
1000,-0.00291750998089235,-0.0429175099808924,1,0.0608116291906872,0.04
1000,0.0509539764037111,0.0109539764037111,1,0.0647160419548203,0.04
1000,0.158863013115081,0.118863013115081,0,0.0435525744912612,0.04
1000,-0.0268059947368655,-0.0668059947368655,1,0.0486129003201939,0.04
1000,0.13735858952756,0.0973585895275602,0,0.0325878565954161,0.04
1000,-0.0143539081371764,-0.0543539081371764,1,0.0602726737405786,0.04
1000,0.0577410729520803,0.0177410729520803,1,0.0410068427830978,0.04
1000,0.0673455273035721,0.0273455273035721,1,0.0354655153447588,0.04
1000,0.0782641328274852,0.0382641328274852,1,0.0302005143020256,0.04
1000,-0.000572789619406044,-0.0405727896194061,1,0.05259900345458,0.04
1000,0.108597565833441,0.0685975658334412,1,0.0390803481769909,0.04
1000,0.0216814008720415,-0.0183185991279585,1,0.0350604501759733,0.04
1000,0.102616436212687,0.0626164362126869,1,0.0320480083658947,0.04
1000,0.087020439321147,0.047020439321147,1,0.0551244653543418,0.04
1000,0.0291482664344027,-0.0108517335655973,1,0.0238884440684165,0.04
1000,0.08399002163284,0.0439900216328399,1,0.0811007374162099,0.04
1000,-0.0116237899732742,-0.0516237899732743,1,0.0529413386691423,0.04
1000,0.0892055747569412,0.0492055747569412,1,0.0384218988701632,0.04
1000,0.118957384879279,0.0789573848792789,1,0.0675146215468547,0.04
1000,0.124659868446085,0.0846598684460848,1,0.0449510601240345,0.04
1000,-0.0214031681645207,-0.0614031681645207,1,0.0511490800581583,0.04
1000,0.0843820153981848,0.0443820153981848,1,0.0579562300282368,0.04
1000,-0.0315018931176424,-0.0715018931176424,1,0.0403865654161921,0.04
1000,0.0668214831695161,0.026821483169516,1,0.0479487363585296,0.04
1000,0.108978125163592,0.068978125163592,1,0.0556478151814636,0.04
1000,-0.0397095210031021,-0.0797095210031021,1,0.0493051668884391,0.04
1000,0.0138052927624195,-0.0261947072375805,1,0.0780365800426277,0.04
1000,0.0507341188031138,0.0107341188031138,1,0.0424217181247365,0.04
1000,0.104110962352359,0.0641109623523594,1,0.0378387034571577,0.04
1000,0.133156854331345,0.0931568543313449,1,0.0556439069838534,0.04
1000,0.0959024831523667,0.0559024831523667,1,0.0534394665011001,0.04
1000,0.0933983578075713,0.0533983578075713,1,0.0636987569277864,0.04
1000,0.0607871363208006,0.0207871363208005,1,0.0533915799686825,0.04
1000,0.0496562942037825,0.00965629420378245,1,0.0407634722299514,0.04
1000,0.0602533997937071,0.0202533997937071,1,0.042949994412763,0.04
1000,-0.00132598480582724,-0.0413259848058273,1,0.0598549134604395,0.04
1000,0.0241936867553482,-0.0158063132446519,1,0.0698206460143813,0.04
1000,0.112274298538714,0.072274298538714,1,0.0431699120622581,0.04
1000,0.130455036277181,0.0904550362771809,1,0.0523305062272896,0.04
1000,0.106068397064952,0.0660683970649521,1,0.0493936684393418,0.04
1000,0.00682816376165285,-0.0331718362383472,1,0.0528964302427864,0.04
1000,0.0179877217566535,-0.0220122782433465,1,0.0367877136025852,0.04
1000,-0.0529585216819307,-0.0929585216819307,1,0.0481005385368733,0.04
1000,-0.0043800016998039,-0.0443800016998039,1,0.0293640667427654,0.04
1000,0.0336736937415854,-0.00632630625841468,1,0.0582373855682436,0.04
1000,0.10561548269526,0.0656154826952605,1,0.062003994789578,0.04
1000,0.105444975166044,0.0654449751660436,1,0.0750700524013727,0.04
1000,0.0570541179489782,0.0170541179489782,1,0.0424038994919616,0.04
1000,-0.0181580441935404,-0.0581580441935404,1,0.0528287956482148,0.04
1000,0.0333758975767039,-0.00662410242329614,1,0.0466785064567089,0.04
1000,0.0433197057567406,0.00331970575674057,1,0.0304431856054308,0.04
1000,-0.0002933081167249,-0.0402933081167249,1,0.0494561247236255,0.04
1000,-0.0362696394477663,-0.0762696394477664,1,0.054331338587388,0.04
1000,0.0265630366632059,-0.0134369633367941,1,0.0508494751143176,0.04
1000,0.0461787869816611,0.00617878698166102,1,0.0433138499768101,0.04
1000,0.0685993117464127,0.0285993117464126,1,0.0472385555747384,0.04
1000,0.185098144147757,0.145098144147757,0,0.0590550661975494,0.04
1000,-0.00470438816080621,-0.0447043881608062,1,0.0588865811663694,0.04
1000,-0.0126706173366422,-0.0526706173366422,1,0.0498024926789108,0.04
1000,0.0584867504237981,0.018486750423798,1,0.0430026960045872,0.04
1000,0.0660262283142637,0.0260262283142637,1,0.0490807983511339,0.04
1000,-0.0130638702309813,-0.0530638702309814,1,0.0477417904585179,0.04
1000,0.0159905597840692,-0.0240094402159309,1,0.057672341079848,0.04
1000,0.0926463464254835,0.0526463464254835,1,0.0440279311882404,0.04
1000,0.0288076638961204,-0.0111923361038797,1,0.0348703647346322,0.04
1000,-0.0143673980025867,-0.0543673980025867,1,0.0307909446819862,0.04
1000,0.135168409794228,0.0951684097942281,1,0.0549973501205937,0.04
1000,0.0431459231578195,0.00314592315781947,1,0.048230599580178,0.04
1000,0.0371311767933811,-0.00286882320661896,1,0.0491167446137279,0.04
1000,0.0906367399363936,0.0506367399363936,1,0.0490098652680273,0.04
1000,0.0499138069438978,0.00991380694389776,1,0.0436584630567823,0.04
1000,-0.0101920981275875,-0.0501920981275876,1,0.0652187400939688,0.04
1000,0.0677904925693905,0.0277904925693904,1,0.0398159873500997,0.04
1000,0.0977747553831709,0.0577747553831708,1,0.0309423040932575,0.04
1000,0.0129401254679244,-0.0270598745320756,1,0.0740016082340844,0.04
1000,0.00366388045047861,-0.0363361195495214,1,0.0581010322478389,0.04
1000,0.118333133714218,0.0783331337142176,1,0.0640174232303428,0.04
1000,0.0767724985202152,0.0367724985202151,1,0.0419037410491696,0.04
1000,0.085981235632165,0.045981235632165,1,0.0435833417330286,0.04
1000,-0.0116900535574043,-0.0516900535574043,1,0.0712977605604612,0.04
1000,0.0857650188251322,0.0457650188251322,1,0.0376851156197275,0.04
1000,0.0431702815700456,0.00317028157004556,1,0.067240495893566,0.04
1000,0.00133904434370524,-0.0386609556562948,1,0.0466756361472729,0.04
1000,0.112099663644466,0.0720996636444664,1,0.0572896363796758,0.04
1000,0.109817400610715,0.0698174006107146,1,0.0512380185525644,0.04
1000,0.127010295684853,0.0870102956848525,1,0.0686200326838737,0.04
1000,0.0961472130429539,0.0561472130429538,1,0.0541255818108627,0.04
1000,0.128013264408526,0.0880132644085264,1,0.0694376085031561,0.04
1000,0.0763970766234587,0.0363970766234586,1,0.0798558873916574,0.04
1000,0.0932441792982162,0.0532441792982162,1,0.0572547244905662,0.04
1000,-0.0327555523669608,-0.0727555523669608,1,0.0380608420238976,0.04
1000,-0.00357944351555606,-0.0435794435155561,1,0.0423712968914342,0.04
1000,0.00525316924441821,-0.0347468307555818,1,0.0500352574177614,0.04
1000,0.0483548719908703,0.00835487199087026,1,0.0445127874166035,0.04
1000,0.0682601999394219,0.0282601999394219,1,0.0563234767440872,0.04
1000,0.0246954712382185,-0.0153045287617816,1,0.0680114637098471,0.04
1000,0.0171331562297158,-0.0228668437702843,1,0.0574991684657946,0.04
1000,0.0313123977409107,-0.00868760225908938,1,0.0380516602950828,0.04
1000,0.128971348665071,0.0889713486650709,0,0.0395498729195001,0.04
1000,0.0617478460984708,0.0217478460984708,1,0.0586423652657523,0.04
1000,0.164914495263932,0.124914495263932,0,0.0611011374393961,0.04
1000,0.0112532247103437,-0.0287467752896563,1,0.0794010498907051,0.04
1000,-0.0846728012718256,-0.124672801271826,1,0.0733983398958466,0.04
1000,0.14987781119266,0.10987781119266,1,0.0566181094589362,0.04
1000,-0.0194436886147314,-0.0594436886147315,1,0.046846800781793,0.04
1000,-0.0206656988474001,-0.0606656988474001,1,0.0620218555543164,0.04
1000,0.0591774390125576,0.0191774390125576,1,0.0491610209426202,0.04
1000,0.083711867518758,0.0437118675187579,1,0.0572475153701749,0.04
1000,0.0144798260610275,-0.0255201739389725,1,0.056355054915828,0.04
1000,0.16242036415746,0.12242036415746,0,0.0543072835646838,0.04
1000,0.0736478203190513,0.0336478203190512,1,0.0497519312301449,0.04
1000,0.0681068569392654,0.0281068569392653,1,0.0435136536882811,0.04
1000,0.0347092739014184,-0.00529072609858161,1,0.0548370615573807,0.04
1000,0.0135436381882109,-0.0264563618117891,1,0.0831640633103466,0.04
1000,0.00242944961803981,-0.0375705503819602,1,0.0536572284195761,0.04
1000,-0.0431973351716083,-0.0831973351716083,1,0.0629348172488391,0.04
1000,0.0209811071600917,-0.0190188928399083,1,0.0361552551991026,0.04
1000,-0.0258958750681618,-0.0658958750681618,1,0.038913281953908,0.04
1000,0.0335125131065965,-0.0064874868934035,1,0.0691125130610049,0.04
1000,0.104313684902861,0.0643136849028608,1,0.0368074888826514,0.04
1000,0.0993999420707342,0.0593999420707342,1,0.0364489948511526,0.04
1000,-0.0280475410105389,-0.0680475410105389,1,0.065346760468825,0.04
1000,0.11414916780952,0.0741491678095201,1,0.0435464036285662,0.04
1000,0.0722208302790161,0.0322208302790161,1,0.0592824197718152,0.04
1000,0.0580938734970836,0.0180938734970836,1,0.0445210875840805,0.04
1000,0.00688763408106552,-0.0331123659189345,1,0.0527916822754838,0.04
1000,0.00659255169110501,-0.033407448308895,1,0.0594137774863194,0.04
1000,0.041632428394591,0.00163242839459093,1,0.0407484298007877,0.04
1000,0.128082665207058,0.0880826652070577,1,0.0515835170800123,0.04
1000,0.0794398659990362,0.0394398659990361,1,0.0431612283156436,0.04
1000,0.00199565850313188,-0.0380043414968682,1,0.0431679010311976,0.04
1000,0.0853657300996271,0.0453657300996271,1,0.0607223649307056,0.04
1000,0.0508966417182998,0.0108966417182997,1,0.0438009027271913,0.04
1000,-0.0160174729266701,-0.0560174729266701,1,0.0633876044280242,0.04
1000,-0.0289502340635696,-0.0689502340635696,1,0.0375444437240946,0.04
1000,0.110017621656024,0.0700176216560244,0,0.0331112766099169,0.04
1000,0.0190920248683955,-0.0209079751316045,1,0.0358719015967037,0.04
