"","-74.63009","-74.62952","-74.62896","-74.62839","-74.62782","-74.62725","-74.62668","-74.62611","-74.62554","-74.62498","-74.62441","-74.62384","-74.62327","-74.6227","-74.62213","-74.62156","-74.621","-74.62043","-74.61986","-74.61929","-74.61872","-74.61815","-74.61759","-74.61702","-74.61645","-74.61588","-74.61531","-74.61474","-74.61417","-74.61361","-74.61304","-74.61247","-74.6119","-74.61133","-74.61076","-74.61019","-74.60963","-74.60906","-74.60849","-74.60792","-74.60735","-74.60678","-74.60622","-74.60565","-74.60508","-74.60451","-74.60394","-74.60337","-74.6028","-74.60224","-74.60167","-74.6011","-74.60053","-74.59996","-74.59939","-74.59882","-74.59826","-74.59769","-74.59712","-74.59655","-74.59598","-74.59541","-74.59485","-74.59428","-74.59371","-74.59314","-74.59257","-74.592","-74.59143","-74.59087","-74.5903","-74.58973","-74.58916","-74.58859","-74.58802","-74.58745","-74.58689","-74.58632","-74.58575","-74.58518","-74.58461","-74.58404","-74.58348","-74.58291","-74.58234","-74.58177","-74.5812","-74.58063","-74.58006","-74.5795","-74.57893","-74.57836","-74.57779","-74.57722","-74.57665","-74.57608","-74.57552","-74.57495","-74.57438","-74.57381"
"40.30114",253.154077435,254.51321872,251.75369121,249.196148445,250.67155338,251.28286209,247.451970835,246.06872231,246.35008064,243.69828352,245.844997705,243.60974885,243.332944585,239.98707715,240.07128011,240.22327434,239.08568516,237.54466473,237.53903152,235.6365777,236.48737872,237.5222853,235.667330395,235.989807205,232.762257965,233.48873277,234.124411685,233.83997439,233.68300279,234.29957835,233.44666453,234.53711144,234.355055655,234.780492625,235.99282777,236.174618015,236.677629245,235.97730961,236.420796165,238.378188685,237.77068759,239.44355062,238.64299917,239.72264981,240.564731355,241.801918225,242.71990161,243.306914115,243.117698425,244.128346015,245.306286495,246.499210775,246.784579925,247.01481069,248.08776326,249.23756461,249.63502165,250.91784914,250.410270975,251.911819095,252.148572605,252.80244677,253.761082935,254.06303514,254.873427625,255.520971865,256.375537135,256.967986495,256.83567004,257.926354495,258.79887669,258.226011475,259.39776071,260.82291,261.49866801,261.634883295,262.11139507,262.56885658,262.911786725,263.59254135,264.55772837,264.41679437,265.386763725,266.50067579,267.0220877,267.060848315,267.769894885,268.660311605,268.92024564,269.80543054,270.050833455,270.53871762,271.617304705,272.06513449,273.163574155,273.812104285,274.29730505,275.350213545,275.276131745,276.064228475
"40.30157",256.165372525,253.486745075,254.02315648,250.6546208,250.25606343,250.39055107,248.516741525,248.932013645,247.27625745,247.348917765,244.86608228,244.489310325,243.358391535,240.673954905,241.444065755,240.16002562,240.215335485,237.73537096,239.455520575,239.178846675,234.5393219175,236.352275435,235.409844925,234.77792059,235.40856797,236.898080985,234.333400245,233.97769854,234.286710315,235.49610133,234.991663095,235.41802652,234.432028695,234.430921035,235.11831427,236.222381065,234.705711215,235.222939905,237.25528519,237.72923596,238.526620355,238.43905314,239.693625715,239.194202765,240.200957425,240.37707201,241.73962517,242.13461538,243.382450415,243.609892505,244.85244793,244.647638275,245.914236815,246.172318265,247.331438745,248.155587585,249.24779659,248.94813423,250.097937215,250.638043825,251.234698035,251.914611975,252.807943325,253.175193185,253.605078815,254.85632487,255.35265614,255.740623445,256.064776655,257.555237125,257.44345656,258.625148065,258.16724734,259.09334877,260.06670922,259.98633627,260.796335955,261.459633625,262.161554155,262.50973162,262.935239715,263.57203598,264.38997924,264.657882475,265.186626685,266.24293822,266.95560096,267.852113255,268.143634425,268.47175341,269.24714983,269.806724475,270.320932,271.84884532,272.995570655,272.960833035,273.19494452,274.22555234,274.477618505,NA
"40.302",257.1587303,256.4263461875,252.919466265,255.256419785,251.075785855,251.92260782,249.887213245,249.19924231,249.761593125,245.629884345,245.74158507,244.261747995,243.578996685,242.736518105,241.870263335,242.450169875,241.32635442,240.4353597,239.05051628,239.097229225,237.998846375,237.76977567,236.94136852,236.79821274,236.6388311,234.409829615,236.879416585,233.760791085,235.33048409,235.109506775,235.278963685,235.53209348,233.255633725,234.383143965,235.07594144,236.12822844,236.966243885,236.19338562,236.235076317,238.00555863,237.72056722,237.667838375,238.27147135,239.558964965,240.77843244,240.10335865,241.65182992,241.51773813,242.24030087,243.142934395,243.75696218,245.788129995,244.9084616,246.13713778,246.271836,247.5329697,247.93299823,248.0507708,249.491583105,249.588788575,250.106783295,250.68872491,251.503558425,252.428220725,252.56631348,252.79637322,254.52564546,254.03852798,255.265007005,255.57431454,256.33111494,256.71234754,257.807528295,257.715733835,258.2787729,259.0186938,259.86130113,260.49249798,260.44542635,261.381896145,261.88818338,263.25052693,263.373860055,263.87635624,264.52813512,264.71979643,265.688800415,266.516402005,266.640420305,267.579335495,268.38307585,268.73140793,269.43289836,270.57679944,271.355810045,271.58412666,272.601973785,273.000873285,NA,NA
"40.30243",259.174144365,258.117952605,254.4474993,255.501000402,254.07151236,253.958449895,249.41839937,250.247580485,250.619006395,250.840880075,249.813167405,246.72936052,246.14911516,244.58937608,242.278347855,243.48742742,242.667856905,240.10052689,241.089414365,239.28824776,238.210887825,238.33046116,238.071014155,237.22276383,236.194367265,236.95335193,235.49312916,236.937401905,235.05581157,235.632155865,234.92840997,235.520240575,235.43513416,234.01619439,235.60822781,235.395315455,236.602724845,235.293275945,237.777515515,236.83951441,237.631804555,238.883565,238.780198295,239.671279775,239.14076166,238.901084875,240.837555735,241.54219379,241.60972893,242.311591295,242.986062345,243.83289004,244.3832191,244.049666945,245.87773899,245.83136752,247.3991705,247.637927045,248.13135255,248.615714595,249.283003225,250.069927655,250.412777335,251.3725575,251.87847304,252.07242046,253.02249398,253.491016915,254.259600055,255.07072043,255.591486705,255.919908965,256.854619355,256.69466956,257.358527365,258.07229744,259.09111416,258.91578737,259.807166935,260.86055022,261.642489035,261.65560803,262.745910585,263.195962405,263.432343375,264.268654875,264.937897715,265.267212275,266.169922855,266.848398075,267.421430865,268.217932565,269.36096732,269.603634805,269.85001215,270.716450695,271.543957615,NA,NA,NA
"40.30285",258.66708461,258.583173965,257.40194735,257.598797325,254.327287905,257.060285565,251.80978607,251.343876515,251.259715915,250.323139485,246.89320821,249.13331078,246.69471359,246.65752563,244.3921522,244.78904668,242.146564245,244.18536185,239.452136485,240.18923362,239.5283911,237.8443654475,238.31003091,238.45021559,236.678651895,235.82236008,237.110657875,237.28448905,236.7974844,233.54170607,235.753465005,235.56995484,235.072293625,236.23269233,235.416743205,234.129659575,235.824818755,236.52858025,236.700332515,237.989894175,237.37024252,238.66080224,237.22886317,237.87414043,239.155974775,239.120130335,240.688715705,240.47052279,240.658771105,241.36068152,242.33126194,242.995001695,244.188786275,243.635057705,244.8320021,245.784328015,245.23481482,246.59899966,247.09387742,247.671866925,248.22701482,248.7475523,249.515898535,250.048594555,251.19965841,251.25223054,251.95230846,253.17080257,253.174221675,253.62126924,254.02905169,254.471974545,255.04905675,255.95073387,256.679047215,257.016224195,257.574843855,257.987448975,258.806465255,259.287497065,260.077425365,260.069809705,261.468141475,262.441220445,263.1207181,262.957891555,263.426767055,264.28694909,265.650484545,265.82072882,266.63508476,267.02450334,267.612878085,268.54470793,269.460816365,269.93028319,270.2921977,NA,NA,NA
"40.30328",259.25789362,260.69540127,259.042166495,259.79505958,255.95733959,254.69645534,254.49366983,252.62361382,251.671580625,252.66789349,248.283748905,252.27398351,247.33843733,247.44252078,245.23259885,244.643672485,243.305870515,243.01178916,242.80306995,241.72860571,241.024881155,240.55974071,239.35384845,239.083168455,238.42718617,236.97094903,236.15416578,236.678202955,237.32968953,237.519292155,235.32047848,234.77188641,234.963510875,234.59646939,236.70830844,234.89420831,236.122338305,235.31790541,237.27930825,236.695381055,237.336360765,236.0219459,237.75897043,238.410580585,237.44984184,238.276678245,239.274661435,240.876935945,240.570384695,240.8741134,241.655416395,242.33835079,243.07999063,243.73193468,243.404031715,243.728449145,245.13724392,245.94011744,245.418361995,246.911935835,247.08787887,247.405402105,248.29780079,248.626528325,249.793265225,250.293057075,250.263803125,251.408515395,252.04689516,252.189204685,253.088612815,253.55401616,254.773998865,254.878985815,255.29444027,255.80591662,256.38876607,257.32834918,257.773814895,258.38923599,258.73921752,259.557742805,259.98257198,260.673615925,261.61446607,262.21013903,262.26354348,263.5350762,264.653716305,265.005619795,265.796425335,265.993438615,266.61993325,268.16958514,268.38211678,268.824124175,269.71366626,NA,NA,NA
"40.30371",261.025021175,261.22067637,260.976835605,257.68382817,259.53727251,255.72273175,254.731212105,252.03554656,253.797454935,250.49299853,251.2407905,249.319666825,248.551500675,246.766963355,247.91177436,245.069156685,244.90994807,243.62770711,243.356235965,242.966980265,241.336910925,239.281758415,239.9434311,239.69010035,239.403472595,239.01676761,238.288025805,238.449447885,236.387116225,236.81625921,235.317001655,237.296271065,236.297335415,236.318674385,236.073475545,236.031615395,235.87172709,235.008481895,235.142822235,235.32508933,236.14690939,237.293365325,236.30965517,237.44561414,237.637110895,238.52571833,237.920899005,239.404050745,240.669973265,240.017467835,240.12702318,241.73660753,241.31760183,242.427261435,243.408226715,243.26911202,243.52975995,244.110904195,245.59296526,245.833592885,246.767166835,246.45396845,247.18802383,248.049376055,248.25721135,249.644458355,249.739442075,250.069066425,250.44472889,250.96040882,252.256799795,252.8712292,252.97542874,253.511193215,254.301504855,254.74512111,254.9594882,255.832880535,256.511157665,257.106397765,257.564353355,258.051131275,258.795556215,259.55357907,260.670413,260.85924247,261.98491878,261.893680275,262.978250405,263.391345135,264.248347535,265.1440846,266.1502074,266.88396576,267.20232511,267.82419027,NA,NA,NA,NA
"40.30414",264.0599828725,261.036146375,261.16480621,259.15812026,260.956064995,257.78135416,253.91129551,255.992041715,254.909842705,254.08171805,251.50980104,250.113047515,250.92037242,250.26944896,249.98332496,247.217392622,246.72491791,246.225508475,244.44917956,244.47542628,240.954299848,243.05867233,241.31174739,241.299533345,241.08483409,239.137949585,238.338202325,237.42189259,237.918135405,237.099969575,234.45436046,236.53318841,234.48909244,236.0155392,235.778973615,235.94491306,235.507889805,234.832389215,235.551619295,236.467955395,236.47671928,236.366385795,236.971076665,237.62902617,236.075209905,238.13321524,237.815919185,238.71610344,238.913304685,238.847446175,239.73792185,240.13407867,240.56739675,241.41829285,242.379087265,242.593022455,243.136233175,243.071268095,244.125780255,244.419860175,245.650353625,245.40282921,246.428041045,246.67215671,246.75408562,247.980284615,248.56038179,248.8972821,249.15014793,249.674766095,250.514034305,251.04159106,251.86650235,252.062308285,252.97934091,253.533375705,254.346910715,254.487177645,255.51449765,256.12699484,255.49655495,257.187125635,257.50330891,258.891274395,259.025625515,260.15237718,260.900859865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40.30456",263.20862136,264.55368625,263.686515315,261.521216875,259.791705275,259.27112782,259.533779985,257.22107489,254.346601735,256.145468675,254.867897435,252.968224955,252.169309005,249.98943854,249.397240875,247.40163959,247.821336925,247.817178425,243.527357415,243.950867855,245.475653245,243.803867455,242.785281945,241.81322052,240.702908625,240.065304035,239.41742217,238.351981645,236.897156215,237.67381863,235.59420817,236.74497655,235.998185775,237.072764435,235.90954839,235.484372115,235.5807437,235.250004005,236.08020355,235.863405005,235.895899555,235.391223895,235.988854085,235.9827768,235.97602808,237.0025719,237.1465973,237.875504645,237.724285815,238.00041157,238.788173315,239.26439407,239.09698128,240.650877455,240.380709355,241.21415253,241.63653707,242.25128712,242.44684077,243.119607425,244.315713445,244.56914695,245.16387209,245.77110673,245.66222699,246.655814115,247.644303915,247.937131275,248.078768165,248.745716275,249.658444895,250.502134545,250.908491685,250.8966455,251.627446605,252.658963885,253.40162342,253.27548217,254.288095485,255.14927509,255.66336518,255.720840415,257.274105315,257.548857315,258.279775605,258.80933146,259.632338045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
