"n","llf","llf.bias","llf.cr","llf.se","truth"
1000,-0.0829073740790571,-0.0452787215893498,1,0.0791980709682637,-0.0376286524897074
1000,-0.00517648404190074,0.0324521684478066,1,0.115210054123304,-0.0376286524897074
1000,0.0484613583074035,0.0860900107971109,1,0.0701113540562568,-0.0376286524897074
1000,0.133641819565895,0.171270472055603,1,0.112300541127315,-0.0376286524897074
1000,-0.0545155926770906,-0.0168869401873832,1,0.0794827750821141,-0.0376286524897074
1000,-0.254618203301321,-0.216989550811613,1,0.147868767590357,-0.0376286524897074
1000,-0.127830727470642,-0.090202074980935,1,0.0594707439208111,-0.0376286524897074
1000,-0.0676490398111547,-0.0300203873214473,1,0.0975023783616877,-0.0376286524897074
1000,0.0267671373239966,0.064395789813704,1,0.108317699268982,-0.0376286524897074
1000,-0.0906050541610955,-0.0529764016713882,1,0.102687956859003,-0.0376286524897074
1000,-0.00974063453935103,0.0278880179503563,1,0.107908780017444,-0.0376286524897074
1000,0.0516198661492947,0.0892485186390021,1,0.0986143537479871,-0.0376286524897074
1000,-0.133726653975144,-0.096098001485437,1,0.0607089088663992,-0.0376286524897074
1000,0.0815220354847705,0.119150687974478,1,0.0897820017004717,-0.0376286524897074
1000,-0.0310495526165659,0.00657909987314143,1,0.0874326362682755,-0.0376286524897074
1000,-0.0353233247352358,0.00230532775447156,1,0.0780732839710844,-0.0376286524897074
1000,0.00148173232990112,0.0391103848196085,1,0.0919910973889876,-0.0376286524897074
1000,-0.00597607678017198,0.0316525757095354,1,0.0743964587806428,-0.0376286524897074
1000,0.0165244084204871,0.0541530609101945,1,0.0739966449656771,-0.0376286524897074
1000,-0.0370269834150366,0.000601669074670741,1,0.09720905100935,-0.0376286524897074
1000,0.00252484926698637,0.0401535017566937,1,0.0960044581555152,-0.0376286524897074
1000,0.07834705700891,0.115975709498617,1,0.110469684594518,-0.0376286524897074
1000,0.0294923851121316,0.067121037601839,1,0.10414734873739,-0.0376286524897074
1000,-0.042405361995094,-0.00477670950538667,1,0.0869724190384549,-0.0376286524897074
1000,0.0402990518653435,0.0779277043550509,1,0.059282345690778,-0.0376286524897074
1000,0.017810791866865,0.0554394443565723,1,0.0695077811971098,-0.0376286524897074
1000,-0.0753903163218521,-0.0377616638321447,1,0.0837090268511743,-0.0376286524897074
1000,-0.11247975238205,-0.0748510998923427,1,0.0981160175222182,-0.0376286524897074
1000,0.121571475956209,0.159200128445916,1,0.0930137555178187,-0.0376286524897074
1000,0.0181973642233815,0.0558260167130888,1,0.0662620437914201,-0.0376286524897074
1000,-0.0525968206464057,-0.0149681681566983,1,0.0745245933761403,-0.0376286524897074
1000,0.0274609431933679,0.0650895956830753,1,0.0779328999499544,-0.0376286524897074
1000,-0.204109120117763,-0.166480467628055,0,0.0846773843577627,-0.0376286524897074
1000,-0.153605190514039,-0.115976538024332,1,0.106769204532884,-0.0376286524897074
1000,0.0541055963813737,0.0917342488710811,1,0.0861826436095372,-0.0376286524897074
1000,0.101755866226399,0.139384518716107,1,0.0799520656853857,-0.0376286524897074
1000,-0.0180160348389119,0.0196126176507955,1,0.0839254219346659,-0.0376286524897074
1000,-0.0361651508923604,0.00146350159734698,1,0.118755911269132,-0.0376286524897074
1000,-0.0282949730602879,0.00933367942941943,1,0.0734437438204704,-0.0376286524897074
1000,0.280549212801116,0.318177865290823,0,0.0941563670120527,-0.0376286524897074
1000,-0.0201348540343017,0.0174937984554057,1,0.1032991934421,-0.0376286524897074
1000,0.0817659269120117,0.119394579401719,1,0.0688630636297536,-0.0376286524897074
1000,0.015216081958865,0.0528447344485724,1,0.0634953324124675,-0.0376286524897074
1000,-0.0534751127497771,-0.0158464602600698,1,0.0883637542213921,-0.0376286524897074
1000,-0.00438284748547046,0.0332458050042369,1,0.0715265088231025,-0.0376286524897074
