"n","llf","llf.bias","llf.cr","llf.se","truth"
1000,1.60303785187065,0.115205349675705,1,8.3475984287037,1.48783250219495
1000,6.80253155763893,5.31469905544398,1,8.99086566033816,1.48783250219495
1000,-7.20404259696238,-8.69187509915733,1,9.84540287315813,1.48783250219495
1000,-10.6918958767977,-12.1797283789926,1,10.8099361799662,1.48783250219495
1000,-8.16703441881177,-9.65486692100671,1,6.21548897270041,1.48783250219495
1000,-3.60951622388208,-5.09734872607703,1,7.88601532446087,1.48783250219495
1000,1.97455554698706,0.486723044792114,1,8.18348748350558,1.48783250219495
1000,5.86875064674658,4.38091814455163,1,5.746962386538,1.48783250219495
1000,8.33273658087435,6.84490407867941,1,8.24980473695872,1.48783250219495
1000,-2.05381530592101,-3.54164780811595,1,6.4759602635288,1.48783250219495
1000,17.925538484211,16.4377059820161,0,7.04199940528644,1.48783250219495
1000,2.85032110693572,1.36248860474078,1,7.30306422186759,1.48783250219495
1000,4.48855101745653,3.00071851526158,1,7.46808540600633,1.48783250219495
1000,2.72063198362463,1.23279948142968,1,9.60908331252858,1.48783250219495
1000,0.653366441728991,-0.834466060465957,1,10.7049412605845,1.48783250219495
1000,10.3580408268893,8.87020832469435,1,10.7734693685314,1.48783250219495
1000,-0.647375476632277,-2.13520797882722,1,9.25108323372001,1.48783250219495
1000,9.98568718252872,8.49785468033377,1,6.74524598775013,1.48783250219495
1000,-15.2690105320087,-16.7568430342036,1,9.73903942356162,1.48783250219495
1000,3.17828567697705,1.69045317478211,1,5.58607026020133,1.48783250219495
1000,4.79304345050204,3.30521094830709,1,10.0433412756871,1.48783250219495
1000,-6.29634600103148,-7.78417850322643,1,9.12853511480541,1.48783250219495
1000,3.29264553445813,1.80481303226318,1,7.88266399526717,1.48783250219495
1000,-0.465714889323266,-1.95354739151821,1,8.367759636377,1.48783250219495
1000,-1.98595473370116,-3.47378723589611,1,11.2138398047468,1.48783250219495
1000,5.10565443546002,3.61782193326508,1,9.65274194988381,1.48783250219495
1000,17.6632882050644,16.1754557028695,1,8.77983556883895,1.48783250219495
1000,-0.0447107038770298,-1.53254320607198,1,6.88542445014042,1.48783250219495
1000,22.5588107930374,21.0709782908425,0,10.3166834950589,1.48783250219495
1000,9.61285402131884,8.12502151912389,1,8.97815325036121,1.48783250219495
1000,0.570833263592647,-0.916999238602301,1,12.2243311751349,1.48783250219495
1000,-18.7254016272486,-20.2132341294436,1,11.2764983504244,1.48783250219495
1000,3.90048327470828,2.41265077251333,1,7.1330091564988,1.48783250219495
1000,-11.6812124166971,-13.169044918892,1,8.53971868195144,1.48783250219495
1000,-6.66042868837422,-8.14826119056917,1,8.29121274919414,1.48783250219495
1000,6.813037404163,5.32520490196805,1,12.5972940230531,1.48783250219495
1000,3.56828528418845,2.0804527819935,1,10.2126314676706,1.48783250219495
1000,-13.0515754061579,-14.5394079083528,1,7.44749821521043,1.48783250219495
1000,7.3253239239927,5.83749142179775,1,12.9026387340458,1.48783250219495
1000,-5.24914129791182,-6.73697380010677,1,10.6113542655924,1.48783250219495
1000,-1.95782611492106,-3.44565861711601,1,9.87655303261105,1.48783250219495
1000,16.1398967825288,14.6520642803339,1,9.42654647878484,1.48783250219495
1000,1.85615727351399,0.368324771319038,1,7.59139454093092,1.48783250219495
1000,-0.952078962127246,-2.43991146432219,1,7.46902747672193,1.48783250219495
1000,9.13374755538175,7.6459150531868,1,11.821150700926,1.48783250219495
